74.125.218.108 - - [30/Apr/2023:00:09:12 +0200] "GET /apple-app-site-association HTTP/1.0" 404 8485 "-" "AdsBot-Google (+http://www.google.com/adsbot.html)"
66.249.77.98 - - [01/May/2023:11:43:13 +0200] "GET /includes/css/bootstrap.min.css HTTP/2.0" 200 23524 "https://www.pinksurfing.com/privacy-policy.html" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/112.0.5615.142 Safari/537.36"
66.249.77.98 - - [01/May/2023:11:43:14 +0200] "GET /includes/css/bootstrap-reboot.min.css HTTP/2.0" 200 1428 "https://www.pinksurfing.com/privacy-policy.html" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/112.0.5615.142 Safari/537.36"
2a10:cc45:100:0:30c0:a37c:7eb0:c8a9 - - [01/May/2023:11:57:57 +0200] "GET /bala.php HTTP/1.0" 503 8398 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
34.23.107.60 - - [01/May/2023:12:20:09 +0200] "GET /robots.txt HTTP/1.0" 404 8485 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)"
34.23.107.60 - - [01/May/2023:12:20:09 +0200] "GET /auth.html HTTP/2.0" 200 1120 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)"
17.241.219.51 - - [01/May/2023:12:54:12 +0200] "GET / HTTP/1.0" 200 16069 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
209.141.36.231 - - [01/May/2023:13:01:39 +0200] "GET / HTTP/1.0" 200 16069 "https://pinksurfing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.35.128 - - [01/May/2023:13:01:40 +0200] "GET / HTTP/1.0" 200 11007 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.48.154 - - [01/May/2023:13:01:43 +0200] "GET / HTTP/1.0" 200 11007 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.32.227 - - [01/May/2023:13:01:43 +0200] "GET / HTTP/1.0" 200 11007 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2605:6400:20:2460:d9ca:3737:14ed:60f9 - - [01/May/2023:13:01:44 +0200] "GET /includes/js/bootstrap.bundle.min.js HTTP/2.0" 200 22623 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2605:6400:20:2490:7b8e:96ae:e016:8e03 - - [01/May/2023:13:01:45 +0200] "GET /firebase.js HTTP/1.0" 404 3423 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.34.187 - - [01/May/2023:13:01:45 +0200] "GET /home.js HTTP/2.0" 200 955 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.51.222 - - [01/May/2023:13:01:45 +0200] "GET /home.js HTTP/1.1" 200 955 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.121.69 - - [01/May/2023:13:01:45 +0200] "GET /includes/js/script.js HTTP/2.0" 200 1465 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.32.227 - - [01/May/2023:13:01:45 +0200] "GET /includes/js/popper.min.js HTTP/2.0" 200 7131 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.55.120 - - [01/May/2023:13:01:45 +0200] "GET /includes/js/jquery.slim.min.js HTTP/2.0" 200 24333 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.32.227 - - [01/May/2023:13:01:45 +0200] "GET /includes/js/jquery.slim.min.js HTTP/1.1" 200 24346 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.44.114 - - [01/May/2023:13:01:46 +0200] "GET /includes/js/stats.min.js HTTP/1.1" 200 975 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.48.154 - - [01/May/2023:13:01:46 +0200] "GET /includes/js/popper.min.js HTTP/1.1" 200 7144 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.118.120 - - [01/May/2023:13:01:46 +0200] "GET /includes/js/stats.min.js HTTP/2.0" 200 963 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.41.193 - - [01/May/2023:13:01:46 +0200] "GET /includes/js/script.js HTTP/1.1" 200 1477 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.36.231 - - [01/May/2023:13:01:46 +0200] "GET /includes/js/particles.min.js HTTP/1.1" 200 5827 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.118.120 - - [01/May/2023:13:01:46 +0200] "GET /includes/js/bootstrap.bundle.min.js HTTP/1.1" 200 22636 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2605:6400:20:248f:2e7c:b38d:9c20:8637 - - [01/May/2023:13:01:48 +0200] "GET /includes/js/particles.min.js HTTP/2.0" 200 5814 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.36.112 - - [01/May/2023:13:01:49 +0200] "GET /firebase.js HTTP/1.0" 404 3423 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.118.120 - - [01/May/2023:13:01:53 +0200] "GET /favicon-32x32.png HTTP/2.0" 200 1355 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.41.193 - - [01/May/2023:13:01:55 +0200] "GET /favicon-32x32.png HTTP/1.1" 200 1355 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.44.114 - - [01/May/2023:13:02:22 +0200] "GET / HTTP/1.0" 200 16069 "https://pinksurfing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
66.249.77.123 - - [01/May/2023:13:16:44 +0200] "GET /robots.txt HTTP/1.0" 404 8485 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.98 - - [01/May/2023:13:16:45 +0200] "GET /?elementor_library=default-kit HTTP/1.0" 200 11007 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.5615.142 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
34.23.107.60 - - [01/May/2023:13:29:39 +0200] "GET /privacy-policy.html HTTP/2.0" 200 17929 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)"
34.148.141.36 - - [01/May/2023:14:38:57 +0200] "GET /robots.txt HTTP/1.0" 404 8485 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)"
34.148.141.36 - - [01/May/2023:14:38:58 +0200] "GET /auth.html HTTP/2.0" 200 1120 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)"
128.90.141.35 - - [01/May/2023:15:38:32 +0200] "HEAD /wordpress HTTP/1.0" 404 5519 "https://pinksurfing.com/wordpress" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:32 +0200] "HEAD / HTTP/1.0" 200 504 "https://pinksurfing.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:32 +0200] "HEAD /wp HTTP/1.0" 404 457 "https://pinksurfing.com/wp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:33 +0200] "HEAD /bc HTTP/1.0" 404 457 "https://pinksurfing.com/bc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:33 +0200] "HEAD /bk HTTP/1.0" 404 457 "https://pinksurfing.com/bk" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:33 +0200] "HEAD /backup HTTP/1.0" 404 457 "https://pinksurfing.com/backup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:33 +0200] "HEAD /old HTTP/1.0" 404 457 "https://pinksurfing.com/old" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:34 +0200] "HEAD /new HTTP/1.0" 404 457 "https://pinksurfing.com/new" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:34 +0200] "HEAD /main HTTP/1.0" 404 457 "https://pinksurfing.com/main" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
128.90.141.35 - - [01/May/2023:15:38:34 +0200] "HEAD /home HTTP/1.0" 404 457 "https://pinksurfing.com/home" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
34.148.141.36 - - [01/May/2023:15:58:17 +0200] "GET /privacy-policy.html HTTP/2.0" 200 17929 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)"
35.90.213.65 - - [01/May/2023:16:27:51 +0200] "GET / HTTP/1.0" 200 16069 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /includes/css/style.css HTTP/2.0" 200 4584 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /includes/css/bootstrap.min.css HTTP/2.0" 200 23524 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /includes/css/bootstrap-grid.min.css HTTP/2.0" 200 6015 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /includes/css/bootstrap-reboot.min.css HTTP/2.0" 200 1428 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /assets/images/banner.png HTTP/2.0" 200 178390 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /firebase.js HTTP/1.0" 404 3423 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /includes/js/jquery.slim.min.js HTTP/2.0" 200 24333 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /home.js HTTP/2.0" 200 955 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /assets/images/logo.png HTTP/2.0" 200 618173 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /includes/js/popper.min.js HTTP/2.0" 200 7131 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:52 +0200] "GET /assets/images/counter.png HTTP/2.0" 200 79569 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /includes/js/bootstrap.bundle.min.js HTTP/2.0" 200 22623 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /includes/js/stats.min.js HTTP/2.0" 200 963 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /includes/js/particles.min.js HTTP/2.0" 200 5814 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /includes/js/script.js HTTP/2.0" 200 1465 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /assets/images/main.png HTTP/2.0" 200 909942 "https://www.pinksurfing.com/includes/css/style.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /assets/images/signup.png HTTP/2.0" 200 80379 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /assets/images/about.png HTTP/2.0" 200 14321 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /assets/images/product-search.png HTTP/2.0" 200 95681 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:53 +0200] "GET /assets/images/buy-product.png HTTP/2.0" 200 80711 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/mobile-app.png HTTP/2.0" 200 77486 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/hey.png HTTP/2.0" 200 54759 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/google-pay.png HTTP/2.0" 200 8370 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/app-store.png HTTP/2.0" 200 8375 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/coins.png HTTP/2.0" 200 823689 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/handshake.png HTTP/2.0" 200 12205 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:54 +0200] "GET /assets/images/pink-logo.png HTTP/2.0" 200 161556 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/Group.png HTTP/2.0" 200 17135 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/Shaq.jpg HTTP/2.0" 200 20412 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/Adam%20R%20Uttley%202.jpg HTTP/2.0" 200 91068 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/person-2.jpg HTTP/2.0" 200 21901 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/404.jpg HTTP/2.0" 200 169959 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/habib%20attorney.jpg HTTP/2.0" 200 74602 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/sara.jpg HTTP/2.0" 200 107378 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:55 +0200] "GET /assets/images/aqib.jpg HTTP/2.0" 200 38456 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/raihan2.jpg HTTP/2.0" 200 198950 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/Toussef.jpg HTTP/2.0" 200 49668 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/subscribe.png HTTP/2.0" 200 12824 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/documents.png HTTP/2.0" 200 64801 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/cloud.png HTTP/2.0" 200 1096 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/features.png HTTP/2.0" 200 65090 "https://www.pinksurfing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:56 +0200] "GET /assets/images/globe.jpg HTTP/2.0" 200 143137 "https://www.pinksurfing.com/includes/css/style.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:57 +0200] "GET /assets/images/testimonial.png HTTP/2.0" 200 43320 "https://www.pinksurfing.com/includes/css/style.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
35.90.213.65 - - [01/May/2023:16:27:57 +0200] "GET /assets/images/waves.jpg HTTP/2.0" 200 261478 "https://www.pinksurfing.com/includes/css/style.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3694.0 Safari/537.36 Chrome-Lighthouse"
